Country,Year,LFPR,Type_LFPR
"Macao SAR, China",2007,79.546,Male
"Macao SAR, China",2007,73.543,Total
"Macao SAR, China",2008,69.372,Female
"Macao SAR, China",2008,80.568,Male
"Macao SAR, China",2008,74.71,Total
"Macao SAR, China",2009,70.235,Female
"Macao SAR, China",2009,80.197,Male
"Macao SAR, China",2009,74.984,Total
"Macao SAR, China",2010,69.86,Female
"Macao SAR, China",2010,80.599,Male
"Macao SAR, China",2010,74.977,Total
"Macao SAR, China",2011,71.279,Female
"Macao SAR, China",2011,81.065,Male
"Macao SAR, China",2011,75.937,Total
"Macao SAR, China",2012,71.01,Female
"Macao SAR, China",2012,81.726,Male
"Macao SAR, China",2012,76.094,Total
"Macao SAR, China",2013,71.81,Female
"Macao SAR, China",2013,81.386,Male
"Macao SAR, China",2013,76.334,Total
"Macao SAR, China",2014,72.526,Female
"Macao SAR, China",2014,82.524,Male
"Macao SAR, China",2014,77.228,Total
"Macao SAR, China",2015,72.41,Female
"Macao SAR, China",2015,82.26,Male
"Macao SAR, China",2015,77.021,Total
"Macao SAR, China",2016,72.062,Female
"Macao SAR, China",2016,81.419,Male
"Macao SAR, China",2016,76.423,Total
"Macao SAR, China",2017,71.685,Female
"Macao SAR, China",2017,82.233,Male
"Macao SAR, China",2017,76.578,Total
"Macao SAR, China",2018,72.141,Female
"Macao SAR, China",2018,83.121,Male
"Macao SAR, China",2018,77.211,Total
"Macao SAR, China",2019,72.183,Female
"Macao SAR, China",2019,83.376,Male
"Macao SAR, China",2019,77.326,Total
"Macao SAR, China",2020,70.707,Female
"Macao SAR, China",2020,82.084,Male
"Macao SAR, China",2020,75.911,Total
"Macao SAR, China",2021,72.267,Female
"Macao SAR, China",2021,83.147,Male
"Macao SAR, China",2021,77.233,Total
"Macao SAR, China",2022,72.53,Female
"Macao SAR, China",2022,83.139,Male
"Macao SAR, China",2022,77.368,Total
Madagascar,1991,85.507,Female
Madagascar,1991,89.406,Male
Madagascar,1991,87.458,Total
Madagascar,1992,85.49,Female
Madagascar,1992,89.367,Male
Madagascar,1992,87.429,Total
Madagascar,1993,85.478,Female
Madagascar,1993,89.323,Male
Madagascar,1993,87.401,Total
Madagascar,1994,85.469,Female
Madagascar,1994,89.297,Male
Madagascar,1994,87.383,Total
Madagascar,1995,85.482,Female
Madagascar,1995,89.295,Male
Madagascar,1995,87.387,Total
Madagascar,1996,85.545,Female
Madagascar,1996,89.4,Male
Madagascar,1996,87.471,Total
Madagascar,1997,85.618,Female
Madagascar,1997,89.505,Male
Madagascar,1997,87.56,Total
Madagascar,1998,85.689,Female
Madagascar,1998,89.6,Male
Madagascar,1998,87.643,Total
Madagascar,1999,85.753,Female
Madagascar,1999,89.673,Male
Madagascar,1999,87.712,Total
Madagascar,2000,85.804,Female
Madagascar,2000,89.718,Male
Madagascar,2000,87.761,Total
Madagascar,2001,85.871,Female
Madagascar,2001,89.801,Male
Madagascar,2001,87.836,Total
Madagascar,2002,85.85,Female
Madagascar,2002,89.868,Male
Madagascar,2002,87.86,Total
Madagascar,2003,85.887,Female
Madagascar,2003,89.846,Male
Madagascar,2003,87.868,Total
Madagascar,2004,85.896,Female
Madagascar,2004,89.799,Male
Madagascar,2004,87.85,Total
Madagascar,2005,85.889,Female
Madagascar,2005,89.72,Male
Madagascar,2005,87.807,Total
Madagascar,2006,85.823,Female
Madagascar,2006,89.777,Male
Madagascar,2006,87.804,Total
Madagascar,2007,85.743,Female
Madagascar,2007,89.817,Male
Madagascar,2007,87.784,Total
Madagascar,2008,85.649,Female
Madagascar,2008,89.842,Male
Madagascar,2008,87.749,Total
Madagascar,2009,85.54,Female
Madagascar,2009,89.853,Male
Madagascar,2009,87.701,Total
Madagascar,2010,85.42,Female
Madagascar,2010,89.854,Male
Madagascar,2010,87.642,Total
Madagascar,2011,85.289,Female
Madagascar,2011,89.845,Male
Madagascar,2011,87.572,Total
Madagascar,2012,85.152,Female
Madagascar,2012,89.834,Male
Madagascar,2012,87.498,Total
Madagascar,2013,85.013,Female
Madagascar,2013,89.825,Male
Madagascar,2013,87.424,Total
Madagascar,2014,84.869,Female
Madagascar,2014,89.814,Male
Madagascar,2014,87.346,Total
Madagascar,2015,84.724,Female
Madagascar,2015,89.805,Male
Madagascar,2015,87.268,Total
Madagascar,2016,84.663,Female
Madagascar,2016,89.569,Male
Madagascar,2016,87.119,Total
Madagascar,2017,84.616,Female
Madagascar,2017,89.361,Male
Madagascar,2017,86.991,Total
Madagascar,2018,84.58,Female
Madagascar,2018,89.177,Male
Madagascar,2018,86.88,Total
Madagascar,2019,84.557,Female
Madagascar,2019,89.001,Male
Madagascar,2019,86.779,Total
Madagascar,2020,83.626,Female
Madagascar,2020,88.219,Male
Madagascar,2020,85.923,Total
Madagascar,2021,84.163,Female
Madagascar,2021,88.241,Male
Madagascar,2021,86.202,Total
Madagascar,2022,84.05,Female
Madagascar,2022,88.768,Male
Madagascar,2022,86.407,Total
Malawi,1991,78.583,Female
Malawi,1991,82.296,Male
Malawi,1991,80.358,Total
Malawi,1992,78.536,Female
Malawi,1992,82.278,Male
Malawi,1992,80.326,Total
Malawi,1993,78.586,Female
Malawi,1993,82.272,Male
Malawi,1993,80.35,Total
Malawi,1994,78.544,Female
Malawi,1994,82.168,Male
Malawi,1994,80.28,Total
Malawi,1995,78.579,Female
Malawi,1995,82.303,Male
Malawi,1995,80.366,Total
Malawi,1996,78.533,Female
Malawi,1996,82.534,Male
Malawi,1996,80.458,Total
Malawi,1997,78.465,Female
Malawi,1997,82.767,Male
Malawi,1997,80.54,Total
Malawi,1998,78.397,Female
Malawi,1998,83.005,Male
Malawi,1998,80.623,Total
Malawi,1999,78.347,Female
Malawi,1999,83.177,Male
Malawi,1999,80.68,Total
Malawi,2000,78.317,Female
Malawi,2000,83.244,Male
Malawi,2000,80.694,Total
Malawi,2001,78.234,Female
Malawi,2001,83.37,Male
Malawi,2001,80.71,Total
Malawi,2002,78.209,Female
Malawi,2002,83.438,Male
Malawi,2002,80.727,Total
Malawi,2003,78.22,Female
Malawi,2003,83.461,Male
Malawi,2003,80.741,Total
Malawi,2004,78.235,Female
Malawi,2004,83.469,Male
Malawi,2004,80.751,Total
Malawi,2005,78.237,Female
Malawi,2005,83.485,Male
Malawi,2005,80.758,Total
Malawi,2006,76.92,Female
Malawi,2006,82.739,Male
Malawi,2006,79.712,Total
Malawi,2007,75.551,Female
Malawi,2007,81.971,Male
Malawi,2007,78.631,Total
Malawi,2008,74.125,Female
Malawi,2008,81.182,Male
Malawi,2008,77.509,Total
Malawi,2009,72.634,Female
Malawi,2009,80.362,Male
Malawi,2009,76.34,Total
Malawi,2010,71.081,Female
Malawi,2010,79.508,Male
Malawi,2010,75.123,Total
Malawi,2011,69.468,Female
Malawi,2011,78.621,Male
Malawi,2011,73.859,Total
Malawi,2012,68.638,Female
Malawi,2012,77.707,Male
Malawi,2012,72.989,Total
Malawi,2013,67.792,Female
Malawi,2013,76.763,Male
Malawi,2013,72.097,Total
Malawi,2014,66.931,Female
Malawi,2014,75.79,Male
Malawi,2014,71.181,Total
Malawi,2015,66.054,Female
Malawi,2015,74.785,Male
Malawi,2015,70.243,Total
Malawi,2016,65.16,Female
Malawi,2016,73.751,Male
Malawi,2016,69.281,Total
Malawi,2017,64.254,Female
Malawi,2017,72.688,Male
Malawi,2017,68.299,Total
Malawi,2018,64.456,Female
Malawi,2018,73.339,Male
Malawi,2018,68.716,Total
Malawi,2019,64.666,Female
Malawi,2019,73.957,Male
Malawi,2019,69.122,Total
Malawi,2020,64.152,Female
Malawi,2020,74.203,Male
Malawi,2020,68.973,Total
Malawi,2021,64.288,Female
Malawi,2021,74.066,Male
Malawi,2021,68.979,Total
Malawi,2022,64.637,Female
Malawi,2022,74.875,Male
Malawi,2022,69.55,Total
Malaysia,1991,45.543,Female
Malaysia,1991,81.381,Male
Malaysia,1991,63.62,Total
Malaysia,1992,45.562,Female
Malaysia,1992,81.287,Male
Malaysia,1992,63.581,Total
Malaysia,1993,45.612,Female
Malaysia,1993,81.127,Male
Malaysia,1993,63.523,Total
Malaysia,1994,45.698,Female
Malaysia,1994,80.987,Male
Malaysia,1994,63.495,Total
Malaysia,1995,45.832,Female
Malaysia,1995,80.826,Male
Malaysia,1995,63.48,Total
Malaysia,1996,46.006,Female
Malaysia,1996,80.649,Male
Malaysia,1996,63.477,Total
Malaysia,1997,46.145,Female
Malaysia,1997,80.55,Male
Malaysia,1997,63.498,Total
Malaysia,1998,45.935,Female
Malaysia,1998,81.006,Male
Malaysia,1998,63.625,Total
Malaysia,1999,46.041,Female
Malaysia,1999,80.947,Male
Malaysia,1999,63.648,Total
Malaysia,2000,46.193,Female
Malaysia,2000,80.69,Male
Malaysia,2000,63.626,Total
Malaysia,2001,46.104,Female
Malaysia,2001,80.619,Male
Malaysia,2001,63.609,Total
Malaysia,2002,46.118,Female
Malaysia,2002,80.338,Male
Malaysia,2002,63.533,Total
Malaysia,2003,46.129,Female
Malaysia,2003,80.03,Male
Malaysia,2003,63.436,Total
Malaysia,2004,46.157,Female
Malaysia,2004,79.689,Male
Malaysia,2004,63.326,Total
Malaysia,2005,46.14,Female
Malaysia,2005,79.424,Male
Malaysia,2005,63.227,Total
Malaysia,2006,46.14,Female
Malaysia,2006,79.197,Male
Malaysia,2006,63.151,Total
Malaysia,2007,46.188,Female
Malaysia,2007,79.012,Male
Malaysia,2007,63.115,Total
Malaysia,2008,45.531,Female
Malaysia,2008,78.578,Male
Malaysia,2008,62.606,Total
Malaysia,2009,46.196,Female
Malaysia,2009,78.57,Male
Malaysia,2009,62.953,Total
Malaysia,2010,46.11,Female
Malaysia,2010,78.678,Male
Malaysia,2010,62.974,Total
Malaysia,2011,47.963,Female
Malaysia,2011,79.607,Male
Malaysia,2011,64.332,Total
Malaysia,2012,49.53,Female
Malaysia,2012,80.494,Male
Malaysia,2012,65.532,Total
Malaysia,2013,52.55,Female
Malaysia,2013,80.986,Male
Malaysia,2013,67.233,Total
Malaysia,2014,53.681,Female
Malaysia,2014,80.712,Male
Malaysia,2014,67.627,Total
Malaysia,2015,54.178,Female
Malaysia,2015,80.876,Male
Malaysia,2015,67.943,Total
Malaysia,2016,54.457,Female
Malaysia,2016,80.582,Male
Malaysia,2016,67.918,Total
Malaysia,2017,54.955,Female
Malaysia,2017,80.584,Male
Malaysia,2017,68.153,Total
Malaysia,2018,55.539,Female
Malaysia,2018,81.133,Male
Malaysia,2018,68.712,Total
Malaysia,2019,56.11,Female
Malaysia,2019,81.858,Male
Malaysia,2019,69.355,Total
Malaysia,2020,55.963,Female
Malaysia,2020,81.813,Male
Malaysia,2020,69.253,Total
Malaysia,2021,56.776,Female
Malaysia,2021,82.075,Male
Malaysia,2021,69.775,Total
Malaysia,2022,56.333,Female
Malaysia,2022,81.781,Male
Malaysia,2022,69.401,Total
Maldives,1991,21.797,Female
Maldives,1991,77.623,Male
Maldives,1991,50.575,Total
Maldives,1992,23.349,Female
Maldives,1992,77.064,Male
Maldives,1992,50.95,Total
Maldives,1993,24.959,Female
Maldives,1993,76.435,Male
Maldives,1993,51.322,Total
Maldives,1994,26.627,Female
Maldives,1994,75.744,Male
Maldives,1994,51.69,Total
Maldives,1995,28.327,Female
Maldives,1995,74.925,Male
Maldives,1995,52.057,Total
Maldives,1996,30.145,Female
Maldives,1996,74.588,Male
Maldives,1996,52.788,Total
Maldives,1997,32.006,Female
Maldives,1997,74.192,Male
Maldives,1997,53.522,Total
Maldives,1998,33.916,Female
Maldives,1998,73.761,Male
Maldives,1998,54.255,Total
Maldives,1999,35.867,Female
Maldives,1999,73.294,Male
Maldives,1999,54.985,Total
Maldives,2000,37.862,Female
Maldives,2000,72.805,Male
Maldives,2000,55.708,Total
Maldives,2001,37.929,Female
Maldives,2001,72.345,Male
Maldives,2001,55.486,Total
Maldives,2002,38,Female
Maldives,2002,71.891,Male
Maldives,2002,55.268,Total
Maldives,2003,38.072,Female
Maldives,2003,71.434,Male
Maldives,2003,55.054,Total
Maldives,2004,38.145,Female
Maldives,2004,70.973,Male
Maldives,2004,54.841,Total
Maldives,2005,38.216,Female
Maldives,2005,70.5,Male
Maldives,2005,54.627,Total
Maldives,2006,38.162,Female
Maldives,2006,69.748,Male
Maldives,2006,54.387,Total
Maldives,2007,37.965,Female
Maldives,2007,68.692,Male
Maldives,2007,54.114,Total
Maldives,2008,37.756,Female
Maldives,2008,67.628,Male
Maldives,2008,53.832,Total
Maldives,2009,37.573,Female
Maldives,2009,66.636,Male
Maldives,2009,53.551,Total
Maldives,2010,38.134,Female
Maldives,2010,67.43,Male
Maldives,2010,54.551,Total
Maldives,2011,38.719,Female
Maldives,2011,68.24,Male
Maldives,2011,55.545,Total
Maldives,2012,39.328,Female
Maldives,2012,69.062,Male
Maldives,2012,56.535,Total
Maldives,2013,39.959,Female
Maldives,2013,69.894,Male
Maldives,2013,57.521,Total
Maldives,2014,40.663,Female
Maldives,2014,70.848,Male
Maldives,2014,58.512,Total
Maldives,2015,41.433,Female
Maldives,2015,71.913,Male
Maldives,2015,59.506,Total
Maldives,2016,42.218,Female
Maldives,2016,72.97,Male
Maldives,2016,60.498,Total
Maldives,2017,43.235,Female
Maldives,2017,75.393,Male
Maldives,2017,62.391,Total
Maldives,2018,43.647,Female
Maldives,2018,78.201,Male
Maldives,2018,64.265,Total
Maldives,2019,43.684,Female
Maldives,2019,81.272,Male
Maldives,2019,66.131,Total
Maldives,2020,40.956,Female
Maldives,2020,76.377,Male
Maldives,2020,62.097,Total
Maldives,2021,42.54,Female
Maldives,2021,79.094,Male
Maldives,2021,64.33,Total
Maldives,2022,44.001,Female
Maldives,2022,81.633,Male
Maldives,2022,66.378,Total
Mali,1991,62.653,Female
Mali,1991,81.901,Male
Mali,1991,72.312,Total
Mali,1992,62.613,Female
Mali,1992,81.851,Male
Mali,1992,72.273,Total
Mali,1993,62.592,Female
Mali,1993,81.817,Male
Mali,1993,72.25,Total
Mali,1994,62.574,Female
Mali,1994,81.744,Male
Mali,1994,72.21,Total
Mali,1995,62.552,Female
Mali,1995,81.605,Male
Mali,1995,72.135,Total
Mali,1996,62.501,Female
Mali,1996,81.663,Male
Mali,1996,72.146,Total
Mali,1997,62.46,Female
Mali,1997,81.633,Male
Mali,1997,72.118,Total
Mali,1998,62.433,Female
Mali,1998,81.58,Male
Mali,1998,72.085,Total
Mali,1999,62.4,Female
Mali,1999,81.505,Male
Mali,1999,72.038,Total
Mali,2000,62.353,Female
Mali,2000,81.4,Male
Mali,2000,71.968,Total
Mali,2001,62.316,Female
Mali,2001,81.51,Male
Mali,2001,72.011,Total
Mali,2002,62.263,Female
Mali,2002,81.526,Male
Mali,2002,71.997,Total
Mali,2003,62.229,Female
Mali,2003,81.583,Male
Mali,2003,72.012,Total
Mali,2004,62.191,Female
Mali,2004,81.582,Male
Mali,2004,71.995,Total
Mali,2005,62.177,Female
Mali,2005,81.612,Male
Mali,2005,72.005,Total
Mali,2006,62.136,Female
Mali,2006,81.777,Male
Mali,2006,72.071,Total
Mali,2007,62.106,Female
Mali,2007,81.893,Male
Mali,2007,72.117,Total
Mali,2008,62.086,Female
Mali,2008,81.986,Male
Mali,2008,72.157,Total
Mali,2009,62.07,Female
Mali,2009,82.05,Male
Mali,2009,72.183,Total
Mali,2010,62.058,Female
Mali,2010,82.083,Male
Mali,2010,72.196,Total
Mali,2011,62.006,Female
Mali,2011,82.247,Male
Mali,2011,72.255,Total
Mali,2012,61.968,Female
Mali,2012,82.327,Male
Mali,2012,72.279,Total
Mali,2013,61.949,Female
Mali,2013,82.374,Male
Mali,2013,72.295,Total
Mali,2014,61.94,Female
Mali,2014,82.403,Male
Mali,2014,72.306,Total
Mali,2015,63.252,Female
Mali,2015,81.461,Male
Mali,2015,72.477,Total
Mali,2016,61.642,Female
Mali,2016,81.633,Male
Mali,2016,71.77,Total
Mali,2017,60.004,Female
Mali,2017,81.805,Male
Mali,2017,71.049,Total
Mali,2018,57.497,Female
Mali,2018,82.215,Male
Mali,2018,70.02,Total
Mali,2019,55.013,Female
Mali,2019,82.574,Male
Mali,2019,68.975,Total
Mali,2020,51.986,Female
Mali,2020,82.3,Male
Mali,2020,67.341,Total
Mali,2021,52.131,Female
Mali,2021,82.256,Male
Mali,2021,67.387,Total
Mali,2022,52.363,Female
Mali,2022,83.268,Male
Mali,2022,68.01,Total
Malta,1991,31.385,Female
Malta,1991,83.232,Male
Malta,1991,57.211,Total
Malta,1992,32.039,Female
Malta,1992,82.946,Male
Malta,1992,57.43,Total
Malta,1993,32.749,Female
Malta,1993,82.509,Male
Malta,1993,57.601,Total
Malta,1994,33.143,Female
Malta,1994,82.179,Male
Malta,1994,57.675,Total
Malta,1995,33.513,Female
Malta,1995,82.02,Male
Malta,1995,57.829,Total
Malta,1996,34.305,Female
Malta,1996,82.008,Male
Malta,1996,58.261,Total
Malta,1997,35.135,Female
Malta,1997,81.563,Male
Malta,1997,58.494,Total
Malta,1998,35.387,Female
Malta,1998,81.344,Male
Malta,1998,58.554,Total
Malta,1999,35.869,Female
Malta,1999,80.922,Male
Malta,1999,58.624,Total
Malta,2000,35.551,Female
Malta,2000,80.065,Male
Malta,2000,58.073,Total
Malta,2001,35.176,Female
Malta,2001,81.791,Male
Malta,2001,58.793,Total
Malta,2002,36.754,Female
Malta,2002,80.087,Male
Malta,2002,58.727,Total
Malta,2003,36.352,Female
Malta,2003,80.154,Male
Malta,2003,58.573,Total
Malta,2004,33.563,Female
Malta,2004,79.749,Male
Malta,2004,56.998,Total
Malta,2005,36.179,Female
Malta,2005,78.29,Male
Malta,2005,57.545,Total
Malta,2006,36.542,Female
Malta,2006,78.272,Male
Malta,2006,57.709,Total
Malta,2007,38.908,Female
Malta,2007,77.863,Male
Malta,2007,58.665,Total
Malta,2008,40.364,Female
Malta,2008,77.163,Male
Malta,2008,59.029,Total
Malta,2009,41.229,Female
Malta,2009,77.08,Male
Malta,2009,59.425,Total
Malta,2010,42.579,Female
Malta,2010,77.998,Male
Malta,2010,60.589,Total
Malta,2011,44.827,Female
Malta,2011,78.857,Male
Malta,2011,62.185,Total
Malta,2012,49.094,Female
Malta,2012,78.725,Male
Malta,2012,64.266,Total
Malta,2013,52.256,Female
Malta,2013,80.305,Male
Malta,2013,66.675,Total
Malta,2014,54.575,Female
Malta,2014,81.023,Male
Malta,2014,68.231,Total
Malta,2015,55.735,Female
Malta,2015,81.662,Male
Malta,2015,69.187,Total
Malta,2016,58.138,Female
Malta,2016,82.713,Male
Malta,2016,70.96,Total
Malta,2017,60.339,Female
Malta,2017,83.54,Male
Malta,2017,72.517,Total
Malta,2018,63.807,Female
Malta,2018,84.865,Male
Malta,2018,74.926,Total
Malta,2019,65.47,Female
Malta,2019,85.181,Male
Malta,2019,75.937,Total
Malta,2020,67.612,Female
Malta,2020,85.304,Male
Malta,2020,77.058,Total
Malta,2021,69.125,Female
Malta,2021,85.769,Male
Malta,2021,78.058,Total
Malta,2022,72.74,Female
Malta,2022,85.946,Male
Malta,2022,79.85,Total
Mauritania,1991,26.129,Female
Mauritania,1991,68.526,Male
Mauritania,1991,47.221,Total
Mauritania,1992,26.429,Female
Mauritania,1992,68.082,Male
Mauritania,1992,47.167,Total
Mauritania,1993,26.737,Female
Mauritania,1993,67.666,Male
Mauritania,1993,47.129,Total
Mauritania,1994,27.041,Female
Mauritania,1994,67.194,Male
Mauritania,1994,47.059,Total
Mauritania,1995,27.372,Female
Mauritania,1995,66.81,Male
Mauritania,1995,47.045,Total
Mauritania,1996,27.705,Female
Mauritania,1996,66.401,Male
Mauritania,1996,47.018,Total
Mauritania,1997,28.023,Female
Mauritania,1997,65.923,Male
Mauritania,1997,46.949,Total
Mauritania,1998,28.352,Female
Mauritania,1998,65.49,Male
Mauritania,1998,46.905,Total
Mauritania,1999,28.684,Female
Mauritania,1999,65.06,Male
Mauritania,1999,46.864,Total
Mauritania,2000,29.006,Female
Mauritania,2000,64.579,Male
Mauritania,2000,46.792,Total
Mauritania,2001,28.911,Female
Mauritania,2001,64.304,Male
Mauritania,2001,46.576,Total
Mauritania,2002,28.842,Female
Mauritania,2002,64.089,Male
Mauritania,2002,46.372,Total
Mauritania,2003,28.777,Female
Mauritania,2003,63.901,Male
Mauritania,2003,46.189,Total
Mauritania,2004,28.707,Female
Mauritania,2004,63.692,Male
Mauritania,2004,45.996,Total
Mauritania,2005,28.641,Female
Mauritania,2005,63.501,Male
Mauritania,2005,45.818,Total
Mauritania,2006,28.585,Female
Mauritania,2006,63.357,Male
Mauritania,2006,45.675,Total
Mauritania,2007,28.494,Female
Mauritania,2007,63.082,Male
Mauritania,2007,45.455,Total
Mauritania,2008,28.424,Female
Mauritania,2008,62.871,Male
Mauritania,2008,45.265,Total
Mauritania,2009,28.376,Female
Mauritania,2009,62.731,Male
Mauritania,2009,45.099,Total
Mauritania,2010,28.335,Female
Mauritania,2010,62.632,Male
Mauritania,2010,44.944,Total
Mauritania,2011,28.298,Female
Mauritania,2011,62.564,Male
Mauritania,2011,44.792,Total
Mauritania,2012,28.262,Female
Mauritania,2012,62.52,Male
Mauritania,2012,44.641,Total
Mauritania,2013,28.071,Female
Mauritania,2013,61.892,Male
Mauritania,2013,44.182,Total
Mauritania,2014,27.832,Female
Mauritania,2014,61.111,Male
Mauritania,2014,43.682,Total
Mauritania,2015,27.595,Female
Mauritania,2015,60.331,Male
Mauritania,2015,43.187,Total
Mauritania,2016,27.362,Female
Mauritania,2016,59.551,Male
Mauritania,2016,42.696,Total
Mauritania,2017,27.131,Female
Mauritania,2017,58.771,Male
Mauritania,2017,42.21,Total
Mauritania,2018,27.156,Female
Mauritania,2018,58.551,Male
Mauritania,2018,42.128,Total
Mauritania,2019,27.191,Female
Mauritania,2019,58.338,Male
Mauritania,2019,42.057,Total
Mauritania,2020,26.913,Female
Mauritania,2020,57.73,Male
Mauritania,2020,41.637,Total
Mauritania,2021,26.975,Female
Mauritania,2021,57.16,Male
Mauritania,2021,41.416,Total
Mauritania,2022,27.102,Female
Mauritania,2022,58.272,Male
Mauritania,2022,42.036,Total
Mauritius,1991,41.736,Female
Mauritius,1991,85.16,Male
Mauritius,1991,63.812,Total
Mauritius,1992,41.911,Female
Mauritius,1992,85.072,Male
Mauritius,1992,63.828,Total
Mauritius,1993,42.029,Female
Mauritius,1993,85.028,Male
Mauritius,1993,63.84,Total
Mauritius,1994,42.117,Female
Mauritius,1994,84.926,Male
Mauritius,1994,63.808,Total
Mauritius,1995,42.217,Female
Mauritius,1995,84.702,Male
Mauritius,1995,63.721,Total
Mauritius,1996,42.214,Female
Mauritius,1996,84.423,Male
Mauritius,1996,63.556,Total
Mauritius,1997,42.214,Female
Mauritius,1997,84.149,Male
Mauritius,1997,63.392,Total
Mauritius,1998,42.215,Female
Mauritius,1998,83.889,Male
Mauritius,1998,63.235,Total
Mauritius,1999,42.211,Female
Mauritius,1999,83.634,Male
Mauritius,1999,63.079,Total
Mauritius,2000,42.208,Female
Mauritius,2000,83.384,Male
Mauritius,2000,62.925,Total
Mauritius,2001,39.622,Female
Mauritius,2001,83.316,Male
Mauritius,2001,61.593,Total
Mauritius,2002,41.533,Female
Mauritius,2002,82.997,Male
Mauritius,2002,62.387,Total
Mauritius,2003,44.972,Female
Mauritius,2003,84.05,Male
Mauritius,2003,64.629,Total
Mauritius,2004,43.605,Female
Mauritius,2004,82.514,Male
Mauritius,2004,63.179,Total
Mauritius,2005,45.151,Female
Mauritius,2005,81.906,Male
Mauritius,2005,63.64,Total
Mauritius,2006,45.547,Female
Mauritius,2006,81.147,Male
Mauritius,2006,63.453,Total
Mauritius,2007,44.478,Female
Mauritius,2007,80.54,Male
Mauritius,2007,62.612,Total
Mauritius,2008,45.562,Female
Mauritius,2008,79.718,Male
Mauritius,2008,62.733,Total
Mauritius,2009,46.131,Female
Mauritius,2009,79.629,Male
Mauritius,2009,62.968,Total
Mauritius,2010,47.857,Female
Mauritius,2010,79.684,Male
Mauritius,2010,63.852,Total
Mauritius,2011,47.253,Female
Mauritius,2011,79.099,Male
Mauritius,2011,63.254,Total
Mauritius,2012,47.655,Female
Mauritius,2012,79.345,Male
Mauritius,2012,63.574,Total
Mauritius,2013,49.935,Female
Mauritius,2013,79.739,Male
Mauritius,2013,64.903,Total
Mauritius,2014,50.395,Female
Mauritius,2014,80.195,Male
Mauritius,2014,65.357,Total
Mauritius,2015,52.06,Female
Mauritius,2015,80.08,Male
Mauritius,2015,66.124,Total
Mauritius,2016,51.064,Female
Mauritius,2016,80.176,Male
Mauritius,2016,65.67,Total
Mauritius,2017,51.786,Female
Mauritius,2017,80.468,Male
Mauritius,2017,66.171,Total
Mauritius,2018,52.039,Female
Mauritius,2018,79.97,Male
Mauritius,2018,66.043,Total
Mauritius,2019,53.278,Female
